Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1976,3,-0.038,,-0.055,-0.047,-0.062,
1976,4,-0.035,,-0.054,-0.047,-0.062,
1976,5,-0.056,,-0.054,-0.046,-0.061,
1976,6,0.011,,-0.054,-0.046,-0.061,
1976,7,-0.015,,-0.053,-0.046,-0.061,
1976,8,-0.078,,-0.053,-0.045,-0.060,
1976,9,-0.142,,-0.053,-0.045,-0.060,
1976,10,-0.142,,-0.052,-0.045,-0.060,
1976,11,-0.101,,-0.052,-0.044,-0.059,
1976,12,-0.169,,-0.052,-0.044,-0.059,
1977,1,-0.061,,-0.051,-0.044,-0.059,
1977,2,-0.131,,-0.051,-0.043,-0.058,
1977,3,-0.057,,-0.051,-0.043,-0.058,
1977,4,-0.068,,-0.050,-0.043,-0.058,
1977,5,-0.029,,-0.050,-0.042,-0.057,
1977,6,-0.048,,-0.050,-0.042,-0.057,
1977,7,-0.048,,-0.049,-0.042,-0.057,
1977,8,-0.000,,-0.049,-0.042,-0.056,
1977,9,-0.009,,-0.049,-0.041,-0.056,
1977,10,-0.113,,-0.048,-0.041,-0.056,
1977,11,-0.096,,-0.048,-0.041,-0.055,
1977,12,-0.061,,-0.048,-0.040,-0.055,
1978,1,-0.024,,-0.047,-0.040,-0.055,
1978,2,-0.066,,-0.047,-0.040,-0.054,
1978,3,-0.151,,-0.047,-0.039,-0.054,
1978,4,-0.093,,-0.046,-0.039,-0.054,
1978,5,-0.033,,-0.046,-0.039,-0.053,
1978,6,-0.034,,-0.046,-0.038,-0.053,
1978,7,-0.082,,-0.045,-0.038,-0.053,
1978,8,-0.099,,-0.045,-0.038,-0.052,
1978,9,-0.084,,-0.045,-0.037,-0.052,
1978,10,-0.003,,-0.044,-0.037,-0.052,
1978,11,0.001,,-0.044,-0.037,-0.051,
1978,12,0.022,,-0.044,-0.036,-0.051,
1979,1,0.006,,-0.043,-0.036,-0.051,
1979,2,-0.010,,-0.043,-0.036,-0.050,
1979,3,0.009,,-0.043,-0.035,-0.050,
1979,4,0.072,,-0.042,-0.035,-0.050,
1979,5,-0.014,,-0.042,-0.035,-0.049,
1979,6,-0.022,,-0.042,-0.034,-0.049,
1979,7,0.021,,-0.041,-0.034,-0.049,
1979,8,-0.018,,-0.041,-0.034,-0.048,
1979,9,0.138,,-0.041,-0.033,-0.048,
1979,10,-0.146,,-0.040,-0.033,-0.048,
1979,11,-0.042,,-0.040,-0.033,-0.047,
1979,12,-0.052,,-0.040,-0.032,-0.047,
1980,1,0.006,,-0.039,-0.032,-0.047,
1980,2,0.016,,-0.039,-0.032,-0.046,
1980,3,-0.014,,-0.039,-0.031,-0.046,
1980,4,-0.079,,-0.038,-0.031,-0.046,
1980,5,-0.057,,-0.038,-0.031,-0.045,
1980,6,-0.122,,-0.038,-0.030,-0.045,
1980,7,-0.084,,-0.037,-0.030,-0.045,
1980,8,0.010,,-0.037,-0.030,-0.044,
1980,9,-0.151,,-0.037,-0.029,-0.044,
1980,10,-0.217,,-0.036,-0.029,-0.044,
1980,11,-0.104,,-0.036,-0.029,-0.043,
1980,12,-0.089,,-0.036,-0.028,-0.043,
1981,1,-0.084,,-0.035,-0.028,-0.043,
1981,2,-0.056,,-0.035,-0.028,-0.042,
1981,3,-0.111,,-0.035,-0.027,-0.042,
1981,4,-0.079,,-0.034,-0.027,-0.042,
1981,5,-0.003,,-0.034,-0.027,-0.041,
1981,6,-0.009,,-0.034,-0.026,-0.041,
1981,7,-0.020,,-0.033,-0.026,-0.041,
1981,8,-0.017,,-0.033,-0.026,-0.040,
1981,9,-0.110,,-0.033,-0.025,-0.040,
1981,10,-0.154,,-0.032,-0.025,-0.040,
1981,11,-0.090,,-0.032,-0.025,-0.039,
1981,12,-0.057,,-0.032,-0.024,-0.039,
1982,1,-0.048,,-0.031,-0.024,-0.039,
1982,2,-0.027,,-0.031,-0.024,-0.038,
1982,3,-0.029,,-0.031,-0.023,-0.038,
1982,4,-0.016,,-0.030,-0.023,-0.038,
1982,5,-0.093,,-0.030,-0.023,-0.037,
1982,6,-0.087,,-0.030,-0.022,-0.037,
1982,7,-0.142,,-0.029,-0.022,-0.037,
1982,8,-0.144,,-0.029,-0.022,-0.036,
1982,9,-0.140,,-0.029,-0.021,-0.036,
1982,10,-0.063,,-0.028,-0.021,-0.036,
1982,11,0.003,,-0.028,-0.021,-0.035,
1982,12,0.036,,-0.028,-0.020,-0.035,
1983,1,0.042,,-0.027,-0.020,-0.035,
1983,2,0.044,,-0.027,-0.020,-0.034,
1983,3,0.031,,-0.027,-0.019,-0.034,
1983,4,-0.059,,-0.026,-0.019,-0.034,
1983,5,0.028,,-0.026,-0.019,-0.033,
1983,6,0.028,,-0.026,-0.018,-0.033,
1983,7,0.019,,-0.025,-0.018,-0.033,
1983,8,-0.060,,-0.025,-0.018,-0.032,
1983,9,-0.073,,-0.025,-0.017,-0.032,
1983,10,-0.004,,-0.024,-0.017,-0.032,
1983,11,-0.031,,-0.024,-0.017,-0.031,
1983,12,-0.038,,-0.024,-0.016,-0.031,
1984,1,0.015,,-0.023,-0.016,-0.031,
1984,2,-0.061,,-0.023,-0.016,-0.030,
1984,3,-0.110,,-0.023,-0.015,-0.030,
1984,4,-0.131,,-0.022,-0.015,-0.030,
1984,5,-0.057,,-0.022,-0.015,-0.029,
1984,6,,,-0.022,-0.014,-0.029,
1984,7,,,-0.021,-0.014,-0.029,
1984,8,,,-0.021,-0.014,-0.028,
1984,9,,,-0.021,-0.013,-0.028,
1984,10,,,-0.020,-0.013,-0.028,
1984,11,,,-0.020,-0.013,-0.027,
1984,12,,,-0.020,-0.012,-0.027,
1985,1,,,-0.019,-0.012,-0.027,
1985,2,,,-0.019,-0.012,-0.026,
1985,3,,,-0.019,-0.011,-0.026,
1985,4,,,-0.018,-0.011,-0.026,
1985,5,,,-0.018,-0.011,-0.025,
1985,6,,,-0.018,-0.010,-0.025,
1985,7,-0.073,,-0.017,-0.010,-0.025,
1985,8,-0.045,,-0.017,-0.010,-0.024,
1985,9,-0.015,,-0.017,-0.009,-0.024,
1985,10,0.032,,-0.016,-0.009,-0.024,
1985,11,-0.016,,-0.016,-0.009,-0.023,
